dateReferentiel;route;pr;depPr;concessionPr;abs;cumul;x;y;z;cote;nomGare;typeGare;typeGare_lib;nbVoies
01/01/2024;A0020;294;46;C;5;291674;583968,17;6433809,82;0;G;Gignac;Bpv;Pleine voie;11
01/01/2024;A0020;411;82;C;535;409204;572632,03;6329434,98;0;G;Montauban Nord;Bpv;Pleine voie;5
01/01/2024;A0026;32;62;C;715;32715;641483,32;7069427,93;0;D;Setques BPV Entree Sens 1;Bpv;Pleine voie;3
01/01/2024;A0026;253;51;C;793;253793;771538,47;6914050,23;0;D;Courcy BPV Sens 1;Bpv;Pleine voie;12
01/01/2024;A0026;298;51;C;0;263096;793991,84;6884550,29;0;D;Ormes BPV Entree Sens 1;Bpv;Pleine voie;5
01/01/2024;A0026;32;62;C;715;32715;641500,18;7069447,33;0;G;Setques BPV Sortie Sens 2;Bpv;Pleine voie;6
01/01/2024;A0026;253;51;C;793;253793;771547,03;6914055,95;0;G;Courcy BPV Sens 2;Bpv;Pleine voie;5
01/01/2024;A0026;298;51;C;0;263096;794012,95;6884543,65;0;G;Ormes BPV Sortie Sens 2;Bpv;Pleine voie;11
01/01/2024;A0028;45;37;C;998;126530;512734,88;6728657,69;0;D;Saint Christophe Bpv;Bpv;Pleine voie;4
01/01/2024;A0028;160;61;C;510;232113;487857,17;6821038,07;0;D;Alencon Nord;Ech;Echangeur;3
01/01/2024;A0028;284;27;C;400;356003;542688,95;6919025,76;0;D;Roumois;Bpv;Pleine voie;5
01/01/2024;A0028;45;37;C;998;126586;512727,15;6728651,87;0;G;Saint Christophe Bpv;Bpv;Pleine voie;7
01/01/2024;A0028;284;27;C;400;356128;542680,38;6919025,67;0;G;Roumois;Bpv;Pleine voie;2
01/01/2024;A0029;0;27;C;554;554;504315,57;6916931,24;0;D;Quetteville BPV Sens 1;Bpv;Pleine voie;4
01/01/2024;A0029;34;76;C;135;26920;507137,54;6942407,59;0;D;Epretot BPV Sens 1;Bpv;Pleine voie;5
01/01/2024;A0029;105;76;C;390;98175;573034,13;6951152,78;0;D;Cottevrard BPV Sortie Sens 1;Bpv;Pleine voie;6
01/01/2024;A0029;144;76;C;20;117521;606443,91;6963012,14;0;D;Haudricourt BPV Sens 1;Bpv;Pleine voie;4
01/01/2024;A0029;189;80;C;860;159761;645902,55;6972930,94;0;D;Dury BPV Sortie Sens 1;Bpv;Pleine voie;11
01/01/2024;A0029;201;80;C;512;171413;656420,91;6973539,06;0;D;Jules Verne BPV Entree Sens 1;Bpv;Pleine voie;5
01/01/2024;A0029;0;27;C;558;558;504307,05;6916925,96;0;G;Quetteville BPV Sens 2;Bpv;Pleine voie;5
01/01/2024;A0029;34;76;C;135;26920;507114,36;6942416,71;0;G;Epretot BPV Sens 2;Bpv;Pleine voie;6
01/01/2024;A0029;105;76;C;390;98175;573027,58;6951175,33;0;G;Cottevrard BPV Entree Sens 2;Bpv;Pleine voie;4
01/01/2024;A0029;144;76;C;20;117521;606421,69;6963032,97;0;G;Haudricourt BPV Sens 2;Bpv;Pleine voie;7
01/01/2024;A0029;190;80;C;0;159901;646000,53;6973032,28;0;G;Dury BPV Entree Sens 2;Bpv;Pleine voie;5
01/01/2024;A0029;201;80;C;512;171413;656424,04;6973560,69;0;G;Jules Verne BPV Sortie Sens 2;Bpv;Pleine voie;11
01/01/2024;A0031;225;54;C;500;225969;912459,83;6840468,6;0;D;Gye;Bpv;Pleine voie;12
01/01/2024;A0031;225;54;C;500;225809;912422,26;6840459,03;0;G;Gye;Bpv;Pleine voie;5
01/01/2024;A0034;114;51;C;675;62485;778566,65;6901862,17;0;D;Taissy BPV Entree Sens 1;Bpv;Pleine voie;4
01/01/2024;A0034;114;51;C;675;61761;778588,93;6901882,76;0;G;Taissy BPV Sortie Sens 2;Bpv;Pleine voie;7
01/01/2024;A0036;24;90;C;0;44508;998927,16;6738295,72;0;D;Fontaine-Lariviere;Bpv;Pleine voie;9
01/01/2024;A0036;66;25;C;0;86508;976504,9;6709303,6;0;D;Saint Maurice;Bpv;Pleine voie;4
01/01/2024;A0036;24;90;C;0;44502;998933;6738284,08;0;G;Fontaine-Lariviere;Bpv;Pleine voie;9
01/01/2024;A0036;66;25;C;0;86502;976495,98;6709288,03;0;G;Saint Maurice;Bpv;Pleine voie;11
01/01/2024;A0039;6;21;C;0;6000;861701,02;6688411,61;0;D;Dijon-Crimolois;Bpv;Pleine voie;6
01/01/2024;A0039;6;21;C;0;6000;861715,02;6688444,69;0;G;Dijon-Crimolois;Bpv;Pleine voie;7
01/01/2024;A0040;19;74;C;640;19640;978009,93;6556024,23;0;D;Cluses-Est BPV;Bpv;Pleine voie;6
01/01/2024;A0040;49;74;C;30;49030;954244,72;6566783,2;0;D;Nangy;Bpv;Pleine voie;8
01/01/2024;A0040;75;74;C;145;75145;932405,78;6562256,31;0;D;Viry;Bpv;Pleine voie;6
01/01/2024;A0040;19;74;C;640;19640;977999,68;6555992,53;0;G;Cluses-Est BPV;Bpv;Pleine voie;6
01/01/2024;A0040;49;74;C;30;49030;954239,14;6566751,82;0;G;Nangy;Bpv;Pleine voie;9
01/01/2024;A0040;75;74;C;145;75145;932409,26;6562215,81;0;G;Viry;Bpv;Pleine voie;14
01/01/2024;A0041;13;38;C;560;13560;927081,4;6467289,09;0;D;Crolles Barriere;Bpv;Pleine voie;4
01/01/2024;A0041;13;38;C;560;13560;927068,71;6467297,52;0;G;Crolles Barriere;Bpv;Pleine voie;8
01/01/2024;A0042;10;1;C;0;10009;855020,33;6526661,35;0;D;Beynost;Bpv;Pleine voie;7
01/01/2024;A0042;10;1;C;0;10002;855009,81;6526674,82;0;G;Beynost;Bpv;Pleine voie;14
01/01/2024;A0043;19;38;C;0;17950;863109,42;6508269,13;0;D;Saint Quentin Fallavier Barriere;Bpv;Pleine voie;10
01/01/2024;A0043;88;73;C;910;87860;924994,83;6504394,01;0;D;Chamb�ry Nord;Ech;Echangeur;15
01/01/2024;A0043;102;73;C;800;94450;934153,71;6494939,51;0;D;Chignin Barriere;Bpv;Pleine voie;8
01/01/2024;A0043;176;73;C;921;168571;971416,42;6463654,42;0;D;St Michel Barriere;Bpv;Pleine voie;5
01/01/2024;A0043;19;38;C;0;17956;863113,39;6508285,53;0;G;Saint Quentin Fallavier Barriere;Bpv;Pleine voie;21
01/01/2024;A0043;88;73;C;910;87866;924992,95;6504474,55;0;G;Chamb�ry Nord;Ech;Echangeur;8
01/01/2024;A0043;102;73;C;800;94456;934168,01;6494956,18;0;G;Chignin Barriere;Bpv;Pleine voie;15
01/01/2024;A0043;176;73;C;921;168577;971422,29;6463675,13;0;G;St Michel Barriere;Bpv;Pleine voie;4
01/01/2024;A0046;3;69;C;400;3400;836416,79;6537684,22;0;D;Quincieux Barriere;Bpv;Pleine voie;5
01/01/2024;A0046;3;69;C;400;3400;836422,43;6537696,2;0;G;Quincieux Barriere;Bpv;Pleine voie;5
01/01/2024;A0048;84;38;C;600;43600;905434,49;6468500,27;0;D;Voreppe Barriere;Bpv;Pleine voie;14
01/01/2024;A0048;84;38;C;600;43600;905457,22;6468498,37;0;G;Voreppe Barriere;Bpv;Pleine voie;8
01/01/2024;A0049;56;26;C;230;56230;865113,37;6438502,41;0;D;Chatuzange Barriere;Bpv;Pleine voie;11
01/01/2024;A0049;56;26;C;230;56230;865120,98;6438473,71;0;G;Chatuzange Barriere;Bpv;Pleine voie;5
01/01/2024;A0050;34;13;C;842;25314;910637,67;6237422,87;0;D;La Ciotat BPV;Bpv;Pleine voie;11
01/01/2024;A0050;56;83;C;321;46793;925609,76;6231404,84;0;D;Bandol BPV;Bpv;Pleine voie;9
01/01/2024;A0050;34;13;C;842;25367;910660,57;6237466,74;0;G;La Ciotat BPV;Bpv;Pleine voie;12
01/01/2024;A0050;56;83;C;321;46846;925619,05;6231442,72;0;G;Bandol BPV;Bpv;Pleine voie;8
01/01/2024;A0051;35;13;C;860;30277;901966,6;6287887,69;0;D;Meyrargues BPV;Bpv;Pleine voie;5
01/01/2024;A0051;152;5;C;105;146522;940666,12;6375161,93;0;D;La Saulce BPV;Bpv;Pleine voie;7
01/01/2024;A0051;35;13;C;860;30396;901950,19;6287908,35;0;G;Meyrargues BPV;Bpv;Pleine voie;7
01/01/2024;A0051;152;5;C;105;146641;940651,09;6375169,43;0;G;La Saulce BPV;Bpv;Pleine voie;4
01/01/2024;A0051N;8;38;C;700;8700;910869,71;6442057,79;0;D;Le Crozet;Bpv;Pleine voie;4
01/01/2024;A0051N;8;38;C;700;8700;910880,99;6442037,91;0;G;Le Crozet;Bpv;Pleine voie;4
01/01/2024;A0052;20;13;C;369;20369;910811,01;6250712,38;0;D;Pont de L'Etoile BPV;Bpv;Pleine voie;15
01/01/2024;A0052;20;13;C;369;20369;910854,43;6250686,96;0;G;Pont de L'Etoile BPV;Bpv;Pleine voie;8
01/01/2024;A0054;22;13;C;510;22510;824525,17;6289167,12;0;D;Arles;Bpv;Pleine voie;14
01/01/2024;A0054;50;13;C;400;26103;849941,68;6283850,05;0;D;Saint Martin De Crau;Bpv;Pleine voie;6
01/01/2024;A0054;22;13;C;510;22510;824537,45;6289185,56;0;G;Arles;Bpv;Pleine voie;5
01/01/2024;A0054;50;13;C;400;26103;849938,78;6283898,34;0;G;Saint Martin De Crau;Bpv;Pleine voie;13
01/01/2024;A0057;24;83;C;84;24050;953663,74;6244855,91;0;D;Puget Ville BPV;Bpv;Pleine voie;4
01/01/2024;A0057;24;83;C;84;24062;953654,63;6244868,55;0;G;Puget Ville BPV;Bpv;Pleine voie;7
01/01/2024;A0061;240;31;C;515;10729;578685,69;6273015,46;0;D;Toulouse Sud Est;Bpv;Pleine voie;6
01/01/2024;A0061;240;31;C;515;10729;578753,28;6273041,88;0;G;Toulouse Sud Est;Bpv;Pleine voie;12
01/01/2024;A0062;15;33;C;200;16337;426238,77;6401536,32;0;D;Saint Selve;Bpv;Pleine voie;7
01/01/2024;A0062;224;31;C;578;225715;573057,19;6285657,6;0;D;Toulouse Nord Ouest;Bpv;Pleine voie;13
01/01/2024;A0062;15;33;C;200;15965;426275,56;6401571,19;0;G;Saint Selve;Bpv;Pleine voie;14
01/01/2024;A0062;224;31;C;578;225343;573119,32;6285680,39;0;G;Toulouse Nord Ouest;Bpv;Pleine voie;6
01/01/2024;A0063;58;40;C;490;58731;392370,93;6368427,76;0;D;BPV Nord S1 (SAUGNACQ ET MURET);Bpv;Pleine voie;10
01/01/2024;A0063;123;40;C;250;123491;363879,33;6312928,42;0;D;BPV Sud S1 (CASTETS);Bpv;Pleine voie;9
01/01/2024;A0063;156;40;C;208;156449;344882,89;6290470,21;0;D;Benesse vers Espagne;Bpv;Pleine voie;10
01/01/2024;A0063;183;64;C;421;183662;331468,22;6271706,9;0;D;La Negresse vers Espagne;Bpv;Pleine voie;11
01/01/2024;A0063;205;64;C;188;205429;314881,3;6260722,58;0;D;Biriatou vers Espagne;Bpv;Pleine voie;10
01/01/2024;A0063;58;40;C;490;59639;392410,89;6368406,82;0;G;BPV Nord S2 (SAUGNACQ ET MURET);Bpv;Pleine voie;10
01/01/2024;A0063;123;40;C;250;124399;363920,63;6312905,6;0;G;BPV Sud S2 (CASTETS);Bpv;Pleine voie;9
01/01/2024;A0063;156;40;C;208;157357;344920,97;6290439,19;0;G;Benesse vers Bordeaux;Bpv;Pleine voie;10
01/01/2024;A0063;183;64;C;421;184570;331461,5;6271657,8;0;G;La Negresse vers Bordeaux;Bpv;Pleine voie;11
01/01/2024;A0063;205;64;C;188;206337;314894,3;6260669,36;0;G;Biriatou vers Bordeaux;Bpv;Pleine voie;10
01/01/2024;A0064;27;64;C;380;27380;361574,78;6279027,26;0;D;Sames;Bpv;Pleine voie;4
01/01/2024;A0064;218;31;C;249;218249;529015,16;6226597,87;0;D;Lestelle;Bpv;Pleine voie;12
01/01/2024;A0064;278;31;C;341;278284;566691,03;6268741,73;0;D;Muret vers Toulouse;Bpv;Pleine voie;10
01/01/2024;A0064;27;64;C;380;27380;361570,65;6279057,79;0;G;Sames;Bpv;Pleine voie;9
01/01/2024;A0064;218;31;C;249;218249;529020,76;6226608,65;0;G;Lestelle;Bpv;Pleine voie;5
01/01/2024;A0064;278;31;C;341;278284;566665,02;6268780,53;0;G;Muret depuis Toulouse;Bpv;Pleine voie;10
01/01/2024;A0065;11;33;C;180;11180;441686,13;6377205,78;0;D;Gare de peage Bazas;Ech;Echangeur;2
01/01/2024;A0065;30;33;C;350;30350;442146,81;6359167,75;0;D;Gare de peage Captieux;Ech;Echangeur;1
01/01/2024;A0065;58;40;C;910;58910;432672,36;6333139,12;0;D;Gare de peage Roquefort;Ech;Echangeur;1
01/01/2024;A0065;70;40;C;620;70620;427939,72;6322741,23;0;D;Gare de peage Le Caloy;Ech;Echangeur;3
01/01/2024;A0065;99;40;C;590;99590;436188,83;6296598,34;0;D;Gare de peage Aire sur l'Adour Nord;Ech;Echangeur;3
01/01/2024;A0065;105;40;C;660;105660;435050,85;6290974,83;0;D;Gare de peage Aire sur l'Adour Sud;Ech;Echangeur;2
01/01/2024;A0065;117;40;C;720;117720;433649,41;6279394,85;0;D;Gare de peage Garlin;Ech;Echangeur;1
01/01/2024;A0065;129;64;C;770;129770;431478,41;6268804,78;0;D;Gare de peage Theze;Ech;Echangeur;2
01/01/2024;A0065;11;33;C;180;11180;441690,23;6377196,97;0;G;Gare de peage Bazas;Ech;Echangeur;3
01/01/2024;A0065;30;33;C;350;30350;442156,06;6359165,36;0;G;Gare de peage Captieux;Ech;Echangeur;2
01/01/2024;A0065;58;40;C;910;58910;432679,27;6333132,34;0;G;Gare de peage Roquefort;Ech;Echangeur;2
01/01/2024;A0065;70;40;C;620;70620;427949,21;6322739,42;0;G;Gare de peage Le Caloy;Ech;Echangeur;4
01/01/2024;A0065;99;40;C;590;99590;436197,79;6296594,16;0;G;Gare de peage Aire sur l'Adour Nord;Ech;Echangeur;4
01/01/2024;A0065;105;40;C;660;105660;435060,16;6290975,64;0;G;Gare de peage Aire sur l'Adour Sud;Ech;Echangeur;2
01/01/2024;A0065;117;40;C;720;117720;433659,13;6279392,83;0;G;Gare de peage Garlin;Ech;Echangeur;2
01/01/2024;A0065;129;64;C;770;129770;431483,17;6268796,38;0;G;Gare de peage Theze;Ech;Echangeur;2
01/01/2024;A0066;36;9;C;39;36039;587332,45;6229311,85;0;D;Pamiers;Bpv;Pleine voie;7
01/01/2024;A0066;36;9;C;39;36039;587357,82;6229310,82;0;G;Pamiers;Bpv;Pleine voie;3
01/01/2024;A0068;3;31;C;159;3159;579573,85;6284261,44;0;D;Toulouse Est vers Albi;Bpv;Pleine voie;9
01/01/2024;A0068;3;31;C;159;3159;579564,69;6284303,21;0;G;Toulouse Est vers Toulouse;Bpv;Pleine voie;9
01/01/2024;A0071;209;18;C;993;112187;650066,99;6660424,97;0;D;Bourges;Ech;Echangeur;3
01/01/2024;A0071;295;3;C;0;197194;678089,94;6588572,79;0;D;Montlucon;Bpv;Pleine voie;3
01/01/2024;A0071;381;63;C;0;283194;712461,19;6526773,41;0;D;Clermont-Barriere;Bpv;Pleine voie;18
01/01/2024;A0071;381;63;C;0;283108;712505,86;6526767,43;0;G;Clermont-Barriere;Bpv;Pleine voie;8
01/01/2024;A0072;117;42;C;507;32907;796846,17;6496451,97;0;D;Veauchette;Bpv;Pleine voie;13
01/01/2024;A0072;117;42;C;507;32907;796880,5;6496477,82;0;G;Veauchette;Bpv;Pleine voie;5
01/01/2024;A0075;215;12;N;636;216485;702042,57;6337227,46;0;D;Gares de peage de saint germain;Bpv;Pleine voie;11
01/01/2024;A0075;332;34;C;920;334181;723188,62;6249526,77;0;D;Beziers Cabrials;Bpv;Pleine voie;6
01/01/2024;A0075;215;12;N;636;216358;702053,29;6337234,62;0;G;Gares de peage de saint germain;Bpv;Pleine voie;11
01/01/2024;A0075;333;34;C;200;334375;723440,52;6249401,95;0;G;Beziers Cabrials;Bpv;Pleine voie;14
01/01/2024;A0077;97;58;C;400;96604;695518,91;6704133,87;0;D;Myennes;Bpv;Pleine voie;5
01/01/2024;A0077;97;58;C;400;97551;695544,65;6704124,01;0;G;Myennes;Bpv;Pleine voie;5
01/01/2024;A0081;267;53;C;986;93783;399479,76;6783528,68;0;D;La Gravelle Bpv;Bpv;Pleine voie;13
01/01/2024;A0081;267;53;C;986;93738;399482,14;6783516,4;0;G;La Gravelle Bpv;Bpv;Pleine voie;6
01/01/2024;A0083;2;44;C;354;7329;359572,44;6677959,73;0;D;Bignon;Bpv;Pleine voie;5
01/01/2024;A0083;2;44;C;354;7302;359583,03;6677965,93;0;G;Bignon;Bpv;Pleine voie;12
01/01/2024;A0085;61;37;C;971;61206;492447,96;6689160,21;0;D;Restigne Bpv;Bpv;Pleine voie;7
01/01/2024;A0085;103;37;C;633;102883;528683,96;6692597,58;0;D;Veigne Bpv;Bpv;Pleine voie;4
01/01/2024;A0085;61;37;C;971;61200;492440,68;6689193,88;0;G;Restigne Bpv;Bpv;Pleine voie;3
01/01/2024;A0085;103;37;C;633;102881;528681,01;6692608,64;0;G;Veigne Bpv;Bpv;Pleine voie;7
01/01/2024;A0086;64;78;C;0;52036;638261,03;6853861,52;0;D;Pont-Colbert Bpv;Bpv;Pleine voie;8
01/01/2024;A0086;64;78;C;200;52236;638097,97;6853946,43;0;D;Pont-Colbert BPV;Bpv;Pleine voie;8
01/01/2024;A0086;70;92;C;0;58036;637491,91;6859230,79;0;D;Vaucresson Le Chesnay Bpv;Bpv;Pleine voie;9
01/01/2024;A0086;70;92;C;270;58306;637412,72;6859465,75;0;D;Vaucresson Le Chesnay BPV;Bpv;Pleine voie;9
01/01/2024;A0086;75;92;C;0;63522;638152,07;6863815,77;0;G;Rueil-Malmaison Bpv;Bpv;Pleine voie;8
01/01/2024;A0087;10;49;C;246;10246;427874,4;6698017,29;0;D;Beaulieu Sur Layon;Bpv;Pleine voie;4
01/01/2024;A0087;112;85;C;160;112160;367926,05;6628334,95;0;D;La Roche Sur Yon;Bpv;Pleine voie;9
01/01/2024;A0087;10;49;C;246;10246;427909,23;6698008,14;0;G;Beaulieu Sur Layon;Bpv;Pleine voie;10
01/01/2024;A0087;112;85;C;160;112160;367966,1;6628286,74;0;G;La Roche Sur Yon;Bpv;Pleine voie;4
01/01/2024;A0088;1;61;C;200;1200;492192,34;6841481,62;0;D;Sees Est;Ech;Echangeur;2
01/01/2024;A0088;34;61;C;300;34300;470290,2;6861899,6;0;D;Ronai BPV;Bpv;Pleine voie;4
01/01/2024;A0088;35;61;C;200;35200;469884,26;6862708,86;0;D;Necy Est;Ech;Echangeur;2
01/01/2024;A0088;1;61;C;200;1200;492186,54;6841473,45;0;G;Sees Ouest;Ech;Echangeur;2
01/01/2024;A0088;34;61;C;300;34300;470269,23;6861903,3;0;G;Ronai BPV;Bpv;Pleine voie;4
01/01/2024;A0088;35;61;C;200;35200;469876,08;6862704,09;0;G;Necy Ouest;Ech;Echangeur;2
01/01/2024;A0089;20;33;C;784;2169;441989,21;6425999,09;0;D;Arveyres;Bpv;Pleine voie;5
01/01/2024;A0089;90;24;C;265;71650;497751,59;6443965,82;0;D;Mussidan Barriere;Bpv;Pleine voie;6
01/01/2024;A0089;157;24;C;96;138482;556025,92;6451858,93;0;D;Thenon vers Brives;Bpv;Pleine voie;6
01/01/2024;A0089;203;19;C;204;173211;591594,55;6465878,33;0;D;Saint Germain Les Vergnes;Bpv;Pleine voie;4
01/01/2024;A0089;408;63;C;0;336562;718746;6525379,04;0;D;Les Martres D'Artiere;Bpv;Pleine voie;5
01/01/2024;A0089;521;69;C;256;450418;817047,06;6531347,19;0;D;Saint Romain De Popey;Bpv;Pleine voie;9
01/01/2024;A0089;20;33;C;784;2599;441958,44;6426000,82;0;G;Arveyres;Bpv;Pleine voie;7
01/01/2024;A0089;90;24;C;265;72080;497734,31;6443983,8;0;G;Mussidan Barriere;Bpv;Pleine voie;3
01/01/2024;A0089;157;24;C;95;138910;556048,72;6451903,02;0;G;Thenon vers Perigueux;Bpv;Pleine voie;6
01/01/2024;A0089;203;19;C;204;173713;591572,8;6465895,61;0;G;Saint Germain Les Vergnes;Bpv;Pleine voie;7
01/01/2024;A0089;408;63;C;0;337064;718747,2;6525406,71;0;G;Les Martres D'Artiere;Bpv;Pleine voie;9
01/01/2024;A0089;521;69;C;256;450920;817026,79;6531396,85;0;G;Saint Romain De Popey;Bpv;Pleine voie;5
01/01/2024;A0131;1;27;C;315;1315;525824,84;6923556,87;0;D;Bourneville BPV Principale Sens 1;Bpv;Pleine voie;5
01/01/2024;A0131;1;27;C;315;1315;525815,53;6923548,81;0;G;Bourneville BPV Principale Sens 2;Bpv;Pleine voie;5
01/01/2024;A0150;16;76;C;0;15250;549556,06;6940751,69;0;D;Bouville;Bpv;Pleine voie;4
01/01/2024;A0150;16;76;C;0;15313;549534,36;6940736,36;0;G;Bouville;Bpv;Pleine voie;6
01/01/2024;A0154;0;27;C;644;644;567817,73;6906565,23;0;D;Incarville BPV Sens 1;Bpv;Pleine voie;6
01/01/2024;A0154;0;27;C;332;332;567658,63;6906839,19;0;G;Incarville BPV Sens 2;Bpv;Pleine voie;6
01/01/2024;A0311;31;21;C;0;3265;853817,77;6686767,33;0;D;Dijon Sud;Bpv;Pleine voie;7
01/01/2024;A0311;31;21;C;0;3265;853800,24;6686768,14;0;G;Dijon Sud;Bpv;Pleine voie;3
01/01/2024;A0344;0;51;C;179;179;769801,28;6906036,84;0;D;Thillois BPV Entree Sens 1;Bpv;Pleine voie;3
01/01/2024;A0344;0;51;C;179;179;769801,24;6906050,89;0;G;Thillois BPV Sortie Sens 2;Bpv;Pleine voie;5
01/01/2024;A0391;0;39;C;900;900;896131,35;6641989,74;0;D;Bersaillin;Bpv;Pleine voie;4
01/01/2024;A0391;0;39;C;900;900;896155,07;6641984,89;0;G;Bersaillin;Bpv;Pleine voie;2
01/01/2024;A0404;13;1;C;0;13000;901708,55;6573035,99;0;D;Groissiat;Bpv;Pleine voie;5
01/01/2024;A0404;13;1;C;0;13000;901700,36;6573041,24;0;G;Groissiat;Bpv;Pleine voie;2
01/01/2024;A0406;8;71;C;280;8280;839795,31;6576611,39;0;D;Val De Saone;Bpv;Pleine voie;2
01/01/2024;A0406;8;71;C;280;8280;839791,35;6576602,56;0;G;Val De Saone;Bpv;Pleine voie;3
01/01/2024;A0410;140;74;C;0;500;942058,88;6548314,97;0;D;Saint Martin de Bellevue A410;Bpv;Pleine voie;7
01/01/2024;A0410;140;74;C;0;500;941967,58;6548310,71;0;G;Saint Martin de Bellevue A410;Bpv;Pleine voie;6
01/01/2024;A0430;135;73;C;300;10300;958043,66;6507677,88;0;D;Sainte Helene Barriere;Bpv;Pleine voie;11
01/01/2024;A0430;135;73;C;300;10300;958023,64;6507707,62;0;G;Sainte Helene Barriere;Bpv;Pleine voie;6
01/01/2024;A0432;12;1;C;0;12000;857656,08;6527476,6;0;D;La Boisse;Bpv;Pleine voie;4
01/01/2024;A0432;31;69;C;700;31700;860169,03;6511812,68;0;D;Saint Exupery;Bpv;Pleine voie;6
01/01/2024;A0432;12;1;C;0;12000;857674,3;6527488,89;0;G;La Boisse;Bpv;Pleine voie;4
01/01/2024;A0432;31;69;C;700;31700;860180,44;6511803,96;0;G;Saint Exupery;Bpv;Pleine voie;6
01/01/2024;A0500;0;6;C;527;527;1052113,71;6303746,04;0;D;Monaco Sortie Tunnel Sens 2;Ech;Echangeur;3
01/01/2024;A0500;0;6;C;527;527;1052169,84;6303753,42;0;G;Monaco Entree Tunnel Sens 1;Ech;Echangeur;4
01/01/2024;A0520;2;13;C;750;2750;914358,98;6255560,25;0;D;Auriol;Ech;Echangeur;4
01/01/2024;A0520;2;13;C;750;2750;914339,29;6255580,16;0;G;Auriol;Ech;Echangeur;4
01/01/2024;A0709;0;34;C;726;726;781794,84;6286413,9;0;D;Baillargues;Bpv;Pleine voie;16
01/01/2024;A0709;20;34;C;430;20493;767071,76;6274016,39;0;D;Montpellier Saint Jean De Vedas;Bpv;Pleine voie;5
01/01/2024;A0709;0;34;C;726;726;781791,38;6286304,07;0;G;Baillargues;Bpv;Pleine voie;8
01/01/2024;A0709;20;34;C;430;20501;767117,51;6273952,98;0;G;Montpellier Saint Jean De Vedas;Bpv;Pleine voie;11
01/01/2024;A0719;1;3;C;0;1000;710486,15;6555374,35;0;D;Gannat;Bpv;Pleine voie;2
01/01/2024;A0719;9;3;C;700;9700;717962,43;6555943,19;0;D;Vichy;Bpv;Pleine voie;3
01/01/2024;A0719;9;3;C;700;9700;717969,22;6555951,31;0;G;Vichy;Bpv;Pleine voie;3
01/01/2024;A0837;12;17;C;560;11700;401901,7;6545514,23;0;D;Cabariot;Bpv;Pleine voie;4
01/01/2024;A0837;12;17;C;560;11700;401929,96;6545530,21;0;G;Cabariot;Bpv;Pleine voie;9
01/01/2024;N0159;0;88;C;890;4713;1002810,98;6806926,06;0;D;Lusse;Ech;Echangeur;3
01/01/2024;N0182;1;27;C;27;1027;516841,83;6932304,79;0;D;PEAGE PONT TANCARVILLE;Bpv;Pleine voie;6
01/01/2024;N0182;1;27;C;27;1027;516836,46;6932301,62;0;G;PEAGE PONT TANCARVILLE;Bpv;Pleine voie;6
01/01/2024;N0523;5;66;C;130;5125;603260,22;6160701,24;0;D;Puymorens A-PO;Bpv;Pleine voie;3
01/01/2024;N1029;4;76;C;233;4233;502135,31;6931246,13;0;D;PEAGE PONT NORMANDIE;Bpv;Pleine voie;5
01/01/2024;N1029;4;76;C;233;4233;502114,65;6931245,45;0;G;PEAGE PONT NORMANDIE;Bpv;Pleine voie;5
